id,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,clase,duration,days_left,price
47753,Indigo,6E-5013,Mumbai,Early_Morning,zero,Early_Morning,Delhi,Economy,2.08,26,2339
47754,Indigo,6E-6721,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.08,26,2339
47755,GO_FIRST,G8-7536,Mumbai,Afternoon,zero,Afternoon,Delhi,Economy,2.08,26,2339
47756,GO_FIRST,G8-7537,Mumbai,Afternoon,zero,Evening,Delhi,Economy,2.08,26,2339
47757,GO_FIRST,G8-7538,Mumbai,Evening,zero,Evening,Delhi,Economy,2.08,26,2339
47758,Indigo,6E-6004,Mumbai,Evening,zero,Night,Delhi,Economy,2.08,26,2339
47759,Indigo,6E-2518,Mumbai,Night,zero,Night,Delhi,Economy,2.08,26,2339
47760,AirAsia,I5-330,Mumbai,Night,zero,Late_Night,Delhi,Economy,2.08,26,2339
47761,GO_FIRST,G8-329,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,26,2339
47762,Indigo,6E-5006,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,26,2339
47763,AirAsia,I5-767,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,26,2339
47764,Indigo,6E-2172,Mumbai,Morning,zero,Morning,Delhi,Economy,2.17,26,2339
47765,GO_FIRST,G8-339,Mumbai,Evening,zero,Night,Delhi,Economy,2.17,26,2339
47766,GO_FIRST,G8-341,Mumbai,Night,zero,Night,Delhi,Economy,2.17,26,2339
47767,GO_FIRST,G8-345,Mumbai,Night,zero,Late_Night,Delhi,Economy,2.17,26,2339
47768,Indigo,6E-2047,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,26,2339
47769,GO_FIRST,G8-319,Mumbai,Morning,zero,Afternoon,Delhi,Economy,2.25,26,2339
47770,GO_FIRST,G8-321,Mumbai,Afternoon,zero,Afternoon,Delhi,Economy,2.25,26,2339
47771,GO_FIRST,G8-391,Mumbai,Afternoon,zero,Afternoon,Delhi,Economy,2.25,26,2339
47772,GO_FIRST,G8-322,Mumbai,Night,zero,Night,Delhi,Economy,2.25,26,2339
47773,GO_FIRST,G8-2508,Mumbai,Night,zero,Late_Night,Delhi,Economy,2.25,26,2339
47774,AirAsia,I5-631,Mumbai,Morning,one,Afternoon,Delhi,Economy,5.75,26,2336
47775,AirAsia,I5-1569,Mumbai,Night,one,Late_Night,Delhi,Economy,6.0,26,2336
47776,AirAsia,I5-678,Mumbai,Evening,one,Late_Night,Delhi,Economy,6.67,26,2336
47777,AirAsia,I5-336,Mumbai,Night,one,Late_Night,Delhi,Economy,7.17,26,2336
47778,AirAsia,I5-631,Mumbai,Morning,one,Evening,Delhi,Economy,8.0,26,2336
47779,AirAsia,I5-942,Mumbai,Afternoon,one,Night,Delhi,Economy,9.17,26,2336
47780,AirAsia,I5-471,Mumbai,Night,one,Morning,Delhi,Economy,11.33,26,2336
47781,AirAsia,I5-1569,Mumbai,Night,one,Morning,Delhi,Economy,11.58,26,2336
47782,AirAsia,I5-631,Mumbai,Morning,one,Evening,Delhi,Economy,11.75,26,2336
47783,AirAsia,I5-942,Mumbai,Afternoon,one,Late_Night,Delhi,Economy,12.25,26,2336
47784,AirAsia,I5-336,Mumbai,Night,one,Morning,Delhi,Economy,12.75,26,2336
47785,AirAsia,I5-620,Mumbai,Early_Morning,one,Evening,Delhi,Economy,13.42,26,2336
47786,AirAsia,I5-942,Mumbai,Afternoon,one,Late_Night,Delhi,Economy,14.25,26,2336
47787,AirAsia,I5-620,Mumbai,Early_Morning,one,Evening,Delhi,Economy,14.58,26,2336
47788,Indigo,6E-6234,Mumbai,Afternoon,one,Evening,Delhi,Economy,3.83,26,2339
47789,Indigo,6E-6222,Mumbai,Morning,one,Afternoon,Delhi,Economy,4.25,26,2339
47790,Indigo,6E-5372,Mumbai,Early_Morning,one,Morning,Delhi,Economy,4.33,26,2339
47791,Indigo,6E-5392,Mumbai,Evening,one,Night,Delhi,Economy,4.5,26,2339
47792,Indigo,6E-5386,Mumbai,Evening,one,Late_Night,Delhi,Economy,5.08,26,2339
47793,Indigo,6E-5382,Mumbai,Evening,one,Night,Delhi,Economy,5.83,26,2339
47794,Indigo,6E-176,Mumbai,Afternoon,one,Night,Delhi,Economy,6.25,26,2339
47795,Indigo,6E-5392,Mumbai,Evening,one,Late_Night,Delhi,Economy,6.83,26,2339
47796,Indigo,6E-5376,Mumbai,Late_Night,one,Early_Morning,Delhi,Economy,7.17,26,2339
47797,Indigo,6E-939,Mumbai,Morning,one,Evening,Delhi,Economy,7.83,26,2339
47798,Indigo,6E-6222,Mumbai,Morning,one,Evening,Delhi,Economy,8.17,26,2339
47799,Indigo,6E-5376,Mumbai,Late_Night,one,Morning,Delhi,Economy,8.83,26,2339
47800,Indigo,6E-6182,Mumbai,Early_Morning,one,Evening,Delhi,Economy,9.42,26,2339
47801,Indigo,6E-574,Mumbai,Evening,zero,Night,Delhi,Economy,1.83,26,2738
47802,Air_India,AI-864,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,26,2464
47803,Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,26,2464
47804,Air_India,AI-809,Mumbai,Morning,zero,Afternoon,Delhi,Economy,2.25,26,2464
47805,Air_India,AI-687,Mumbai,Afternoon,zero,Evening,Delhi,Economy,2.25,26,2464
47806,Air_India,AI-888,Mumbai,Evening,zero,Night,Delhi,Economy,2.25,26,2464
47807,Air_India,AI-867,Mumbai,Night,zero,Night,Delhi,Economy,2.25,26,2464
47808,Air_India,AI-660,Mumbai,Evening,zero,Night,Delhi,Economy,2.42,26,2464
47809,Air_India,AI-635,Mumbai,Early_Morning,one,Morning,Delhi,Economy,3.67,26,2464
47810,Air_India,AI-442,Mumbai,Afternoon,one,Evening,Delhi,Economy,3.75,26,2464
47811,SpiceJet,SG-8710,Mumbai,Night,zero,Night,Delhi,Economy,2.0,26,2614
47812,SpiceJet,SG-8152,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,26,2614
47813,SpiceJet,SG-8702,Mumbai,Morning,zero,Afternoon,Delhi,Economy,2.42,26,2614
47814,SpiceJet,SG-8158,Mumbai,Evening,zero,Night,Delhi,Economy,2.42,26,2614
47815,Vistara,UK-930,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,26,3024
47816,Vistara,UK-910,Mumbai,Evening,zero,Evening,Delhi,Economy,2.17,26,3024
47817,Indigo,6E-154,Mumbai,Late_Night,zero,Early_Morning,Delhi,Economy,2.08,26,2738
47818,Indigo,6E-416,Mumbai,Evening,zero,Evening,Delhi,Economy,2.08,26,2738
47819,Indigo,6E-248,Mumbai,Night,zero,Late_Night,Delhi,Economy,2.08,26,2738
47820,Indigo,6E-5017,Mumbai,Morning,zero,Afternoon,Delhi,Economy,2.17,26,2738
47821,Indigo,6E-2077,Mumbai,Afternoon,zero,Afternoon,Delhi,Economy,2.17,26,2738
47822,Indigo,6E-945,Mumbai,Afternoon,zero,Evening,Delhi,Economy,2.17,26,2738
47823,Indigo,6E-168,Mumbai,Morning,zero,Afternoon,Delhi,Economy,2.25,26,2738
47824,GO_FIRST,G8-327,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,26,2748
47825,Indigo,6E-6201,Mumbai,Morning,zero,Morning,Delhi,Economy,1.92,26,3108
47826,AirAsia,I5-620,Mumbai,Early_Morning,one,Morning,Delhi,Economy,6.17,26,3279
47827,Air_India,AI-611,Mumbai,Morning,one,Night,Delhi,Economy,10.42,26,3279
47828,GO_FIRST,G8-364,Mumbai,Evening,one,Night,Delhi,Economy,4.25,26,3324
47829,GO_FIRST,G8-365,Mumbai,Early_Morning,one,Morning,Delhi,Economy,4.5,26,3324
47830,GO_FIRST,G8-244,Mumbai,Evening,one,Night,Delhi,Economy,5.33,26,3324
47831,GO_FIRST,G8-363,Mumbai,Night,one,Morning,Delhi,Economy,11.17,26,3324
47832,Air_India,AI-637,Mumbai,Evening,one,Night,Delhi,Economy,26.42,26,3476
47833,SpiceJet,SG-276,Mumbai,Early_Morning,one,Morning,Delhi,Economy,4.75,26,3512
47834,SpiceJet,SG-349,Mumbai,Afternoon,one,Evening,Delhi,Economy,4.75,26,3512
47835,SpiceJet,SG-343,Mumbai,Morning,one,Afternoon,Delhi,Economy,5.75,26,3512
47836,SpiceJet,SG-4417,Mumbai,Evening,one,Morning,Delhi,Economy,14.83,26,3512
47837,SpiceJet,SG-2697,Mumbai,Night,one,Night,Delhi,Economy,25.92,26,3512
47838,Indigo,6E-5376,Mumbai,Late_Night,one,Morning,Delhi,Economy,10.33,26,3528
47839,Air_India,AI-611,Mumbai,Morning,one,Morning,Delhi,Economy,21.33,26,3552
47840,Indigo,6E-296,Mumbai,Night,one,Late_Night,Delhi,Economy,4.08,26,3681
47841,Indigo,6E-5384,Mumbai,Morning,one,Afternoon,Delhi,Economy,6.42,26,3752
47842,Vistara,UK-613,Mumbai,Afternoon,one,Evening,Delhi,Economy,4.5,26,4158
47843,Air_India,AI-615,Mumbai,Early_Morning,one,Evening,Delhi,Economy,12.75,26,3819
47844,Air_India,AI-619,Mumbai,Night,one,Morning,Delhi,Economy,12.75,26,3819
47845,Air_India,AI-615,Mumbai,Early_Morning,one,Night,Delhi,Economy,17.25,26,3819
47846,Air_India,AI-619,Mumbai,Night,one,Evening,Delhi,Economy,22.25,26,3819
47847,Air_India,AI-619,Mumbai,Night,one,Night,Delhi,Economy,26.75,26,3819
47848,Air_India,AI-615,Mumbai,Early_Morning,one,Morning,Delhi,Economy,27.25,26,3819
47849,Air_India,AI-570,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,7.67,26,3843
47850,Air_India,AI-570,Mumbai,Early_Morning,one,Evening,Delhi,Economy,14.5,26,3843
47851,Air_India,AI-570,Mumbai,Early_Morning,one,Night,Delhi,Economy,17.83,26,3843
47852,Air_India,AI-643,Mumbai,Afternoon,one,Evening,Delhi,Economy,26.17,26,4095
47853,Air_India,AI-671,Mumbai,Morning,one,Evening,Delhi,Economy,10.83,26,4106
47854,Air_India,AI-671,Mumbai,Morning,one,Night,Delhi,Economy,14.17,26,4106
47855,Air_India,AI-615,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,8.08,26,4239
47856,Air_India,AI-619,Mumbai,Night,one,Afternoon,Delhi,Economy,17.58,26,4239
47857,Vistara,UK-655,Mumbai,Morning,one,Evening,Delhi,Economy,5.25,26,4769
47858,Vistara,UK-823,Mumbai,Evening,one,Night,Delhi,Economy,6.08,26,4810
47859,Vistara,UK-821,Mumbai,Early_Morning,one,Night,Delhi,Economy,17.17,26,4810
47860,Air_India,AI-629,Mumbai,Evening,one,Morning,Delhi,Economy,15.25,26,4484
47861,Vistara,UK-621,Mumbai,Afternoon,one,Evening,Delhi,Economy,27.5,26,4894
47862,Vistara,UK-821,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,6.75,26,4909
47863,Vistara,UK-827,Mumbai,Night,one,Morning,Delhi,Economy,12.75,26,4909
47864,Vistara,UK-823,Mumbai,Evening,one,Morning,Delhi,Economy,15.92,26,4909
47865,Vistara,UK-827,Mumbai,Night,one,Afternoon,Delhi,Economy,16.5,26,4909
47866,Vistara,UK-823,Mumbai,Evening,one,Afternoon,Delhi,Economy,19.67,26,4909
47867,Vistara,UK-825,Mumbai,Morning,one,Night,Delhi,Economy,14.17,26,4930
47868,Vistara,UK-821,Mumbai,Early_Morning,one,Evening,Delhi,Economy,13.17,26,4948
47869,Vistara,UK-825,Mumbai,Morning,one,Morning,Delhi,Economy,24.0,26,5028
47870,Vistara,UK-825,Mumbai,Morning,one,Evening,Delhi,Economy,10.17,26,5067
47871,Air_India,AI-671,Mumbai,Morning,one,Morning,Delhi,Economy,23.83,26,4841
47872,Vistara,UK-877,Mumbai,Morning,one,Afternoon,Delhi,Economy,4.92,26,5232
47873,Vistara,UK-873,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,6.33,26,5232
47874,Vistara,UK-877,Mumbai,Morning,one,Evening,Delhi,Economy,9.17,26,5232
47875,Vistara,UK-873,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,9.33,26,5232
47876,Vistara,UK-877,Mumbai,Morning,one,Night,Delhi,Economy,12.08,26,5232
47877,Vistara,UK-873,Mumbai,Early_Morning,one,Evening,Delhi,Economy,13.58,26,5232
47878,Vistara,UK-875,Mumbai,Evening,one,Morning,Delhi,Economy,13.67,26,5232
47879,Vistara,UK-873,Mumbai,Early_Morning,one,Night,Delhi,Economy,16.5,26,5232
47880,Vistara,UK-875,Mumbai,Evening,one,Afternoon,Delhi,Economy,20.33,26,5232
47881,GO_FIRST,G8-306,Mumbai,Morning,one,Evening,Delhi,Economy,9.33,26,4979
47882,Air_India,AI-669,Mumbai,Morning,one,Night,Delhi,Economy,11.92,26,5014
47883,GO_FIRST,G8-349,Mumbai,Morning,one,Evening,Delhi,Economy,7.5,26,5187
47884,Air_India,AI-625,Mumbai,Morning,one,Night,Delhi,Economy,13.42,26,5219
47885,Air_India,AI-695,Mumbai,Morning,one,Afternoon,Delhi,Economy,27.5,26,5229
47886,Air_India,AI-774,Mumbai,Night,one,Morning,Delhi,Economy,12.33,26,5269
47887,Air_India,AI-673,Mumbai,Early_Morning,one,Night,Delhi,Economy,15.08,26,5269
47888,Air_India,AI-774,Mumbai,Night,one,Afternoon,Delhi,Economy,16.0,26,5269
47889,Air_India,AI-675,Mumbai,Early_Morning,one,Night,Delhi,Economy,16.83,26,5269
47890,Air_India,AI-774,Mumbai,Night,one,Night,Delhi,Economy,24.0,26,5269
47891,Air_India,AI-637,Mumbai,Evening,one,Night,Delhi,Economy,5.33,26,5345
47892,Air_India,AI-681,Mumbai,Evening,one,Night,Delhi,Economy,28.0,26,5495
47893,Air_India,AI-683,Mumbai,Night,one,Late_Night,Delhi,Economy,6.67,26,5513
47894,Air_India,AI-685,Mumbai,Early_Morning,one,Late_Night,Delhi,Economy,22.58,26,5513
47895,GO_FIRST,G8-351,Mumbai,Morning,one,Afternoon,Delhi,Economy,6.08,26,5569
47896,GO_FIRST,G8-351,Mumbai,Morning,one,Afternoon,Delhi,Economy,7.0,26,5569
47897,GO_FIRST,G8-351,Mumbai,Morning,one,Evening,Delhi,Economy,8.0,26,5569
47898,GO_FIRST,G8-351,Mumbai,Morning,one,Evening,Delhi,Economy,9.5,26,5569
47899,GO_FIRST,G8-387,Mumbai,Evening,one,Night,Delhi,Economy,5.58,26,5618
47900,GO_FIRST,G8-387,Mumbai,Evening,one,Night,Delhi,Economy,5.67,26,5618
47901,Air_India,AI-675,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,6.75,26,5690
47902,Air_India,AI-673,Mumbai,Early_Morning,one,Evening,Delhi,Economy,10.08,26,5690
47903,Air_India,AI-675,Mumbai,Early_Morning,one,Evening,Delhi,Economy,11.83,26,5690
47904,Air_India,AI-639,Mumbai,Morning,one,Night,Delhi,Economy,10.83,26,5749
47905,Vistara,UK-863,Mumbai,Morning,one,Afternoon,Delhi,Economy,5.08,26,6122
47906,Vistara,UK-853,Mumbai,Afternoon,one,Night,Delhi,Economy,5.58,26,6122
47907,Vistara,UK-851,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,5.67,26,6122
47908,Vistara,UK-849,Mumbai,Evening,one,Night,Delhi,Economy,6.25,26,6122
47909,Vistara,UK-853,Mumbai,Afternoon,one,Night,Delhi,Economy,6.42,26,6122
47910,Vistara,UK-845,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,6.67,26,6122
47911,Vistara,UK-851,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,7.17,26,6122
47912,Vistara,UK-853,Mumbai,Afternoon,one,Night,Delhi,Economy,7.75,26,6122
47913,Vistara,UK-845,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,8.17,26,6122
47914,Vistara,UK-863,Mumbai,Morning,one,Night,Delhi,Economy,11.42,26,6122
47915,Vistara,UK-863,Mumbai,Morning,one,Night,Delhi,Economy,12.5,26,6122
47916,Vistara,UK-857,Mumbai,Night,one,Morning,Delhi,Economy,12.67,26,6122
47917,Vistara,UK-863,Mumbai,Morning,one,Night,Delhi,Economy,13.33,26,6122
47918,Vistara,UK-851,Mumbai,Early_Morning,one,Night,Delhi,Economy,13.5,26,6122
47919,Vistara,UK-857,Mumbai,Night,one,Morning,Delhi,Economy,13.67,26,6122
47920,Vistara,UK-845,Mumbai,Early_Morning,one,Night,Delhi,Economy,14.5,26,6122
47921,GO_FIRST,G8-382,Mumbai,Afternoon,one,Night,Delhi,Economy,5.0,26,5805
47922,GO_FIRST,G8-371,Mumbai,Evening,one,Late_Night,Delhi,Economy,9.83,26,5805
47923,GO_FIRST,G8-382,Mumbai,Afternoon,one,Late_Night,Delhi,Economy,10.83,26,5805
47924,Air_India,AI-663,Mumbai,Afternoon,one,Late_Night,Delhi,Economy,14.25,26,5828
47925,Air_India,AI-673,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,6.75,26,5915
47926,Air_India,AI-673,Mumbai,Early_Morning,one,Night,Delhi,Economy,13.0,26,5915
47927,GO_FIRST,G8-7546,Mumbai,Evening,one,Late_Night,Delhi,Economy,6.83,26,5942
47928,GO_FIRST,G8-287,Mumbai,Morning,one,Evening,Delhi,Economy,6.92,26,5942
47929,GO_FIRST,G8-2502,Mumbai,Afternoon,two_or_more,Night,Delhi,Economy,7.42,26,5942
47930,GO_FIRST,G8-7545,Mumbai,Afternoon,two_or_more,Night,Delhi,Economy,9.33,26,5942
47931,GO_FIRST,G8-287,Mumbai,Morning,one,Night,Delhi,Economy,9.67,26,5942
47932,GO_FIRST,G8-383,Mumbai,Afternoon,one,Late_Night,Delhi,Economy,10.25,26,5942
47933,GO_FIRST,G8-325,Mumbai,Night,one,Morning,Delhi,Economy,11.33,26,5942
47934,Air_India,AI-607,Mumbai,Evening,one,Night,Delhi,Economy,7.17,26,6169
47935,Air_India,AI-639,Mumbai,Morning,one,Night,Delhi,Economy,14.42,26,6169
47936,Air_India,AI-607,Mumbai,Evening,one,Morning,Delhi,Economy,16.17,26,6169
47937,GO_FIRST,G8-2417,Mumbai,Evening,one,Night,Delhi,Economy,5.5,26,6194
47938,GO_FIRST,G8-331,Mumbai,Morning,one,Night,Delhi,Economy,8.83,26,6225
47939,Vistara,UK-653,Mumbai,Early_Morning,one,Evening,Delhi,Economy,13.83,26,6645
47940,Air_India,AI-651,Mumbai,Morning,one,Evening,Delhi,Economy,9.92,26,6300
47941,Vistara,UK-653,Mumbai,Early_Morning,one,Evening,Delhi,Economy,10.5,26,6698
47942,GO_FIRST,G8-2411,Mumbai,Afternoon,one,Night,Delhi,Economy,10.25,26,6447
47943,Air_India,AI-679,Mumbai,Morning,one,Evening,Delhi,Economy,9.42,26,6878
47944,Air_India,AI-685,Mumbai,Early_Morning,one,Evening,Delhi,Economy,11.67,26,6983
47945,Air_India,AI-9657,Mumbai,Evening,one,Late_Night,Delhi,Economy,8.58,26,7077
47946,Vistara,UK-775,Mumbai,Afternoon,one,Night,Delhi,Economy,7.17,26,7576
47947,Vistara,UK-775,Mumbai,Afternoon,one,Night,Delhi,Economy,8.75,26,7576
47948,Vistara,UK-771,Mumbai,Early_Morning,one,Evening,Delhi,Economy,10.75,26,7576
47949,Vistara,UK-771,Mumbai,Early_Morning,one,Night,Delhi,Economy,14.17,26,7576
47950,Air_India,AI-625,Mumbai,Morning,one,Night,Delhi,Economy,12.5,26,7959
47951,Air_India,AI-671,Mumbai,Morning,one,Evening,Delhi,Economy,8.17,26,8580
47952,GO_FIRST,G8-287,Mumbai,Morning,one,Evening,Delhi,Economy,7.25,26,11299
47953,Vistara,UK-841,Mumbai,Morning,one,Evening,Delhi,Economy,5.67,26,13608
47954,Vistara,UK-954,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.08,27,2339
47955,Vistara,UK-928,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.08,27,2339
47956,Vistara,UK-958,Mumbai,Afternoon,zero,Afternoon,Delhi,Economy,2.08,27,2339
47957,Vistara,UK-988,Mumbai,Night,zero,Night,Delhi,Economy,2.08,27,2339
47958,Vistara,UK-960,Mumbai,Morning,zero,Afternoon,Delhi,Economy,2.17,27,2339
47959,Vistara,UK-996,Mumbai,Evening,zero,Night,Delhi,Economy,2.17,27,2339
47960,Vistara,UK-940,Mumbai,Evening,zero,Night,Delhi,Economy,2.17,27,2339
47961,Vistara,UK-986,Mumbai,Night,zero,Late_Night,Delhi,Economy,2.17,27,2339
47962,Vistara,UK-970,Mumbai,Morning,zero,Morning,Delhi,Economy,2.25,27,2339
47963,Vistara,UK-994,Mumbai,Morning,zero,Afternoon,Delhi,Economy,2.25,27,2339
47964,Vistara,UK-944,Mumbai,Afternoon,zero,Evening,Delhi,Economy,2.25,27,2339
47965,Vistara,UK-950,Mumbai,Night,zero,Late_Night,Delhi,Economy,2.25,27,2339
47966,Vistara,UK-902,Mumbai,Afternoon,zero,Evening,Delhi,Economy,2.33,27,2339
47967,Indigo,6E-5013,Mumbai,Early_Morning,zero,Early_Morning,Delhi,Economy,2.08,27,2339
47968,Indigo,6E-6721,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.08,27,2339
47969,GO_FIRST,G8-7536,Mumbai,Afternoon,zero,Afternoon,Delhi,Economy,2.08,27,2339
47970,GO_FIRST,G8-7537,Mumbai,Afternoon,zero,Evening,Delhi,Economy,2.08,27,2339
47971,GO_FIRST,G8-7538,Mumbai,Evening,zero,Evening,Delhi,Economy,2.08,27,2339
47972,Indigo,6E-6004,Mumbai,Evening,zero,Night,Delhi,Economy,2.08,27,2339
47973,Indigo,6E-2518,Mumbai,Night,zero,Night,Delhi,Economy,2.08,27,2339
47974,AirAsia,I5-330,Mumbai,Night,zero,Late_Night,Delhi,Economy,2.08,27,2339
47975,GO_FIRST,G8-329,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,27,2339
47976,Indigo,6E-5006,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,27,2339
47977,AirAsia,I5-767,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,27,2339
47978,Indigo,6E-2172,Mumbai,Morning,zero,Morning,Delhi,Economy,2.17,27,2339
47979,GO_FIRST,G8-339,Mumbai,Evening,zero,Night,Delhi,Economy,2.17,27,2339
47980,GO_FIRST,G8-345,Mumbai,Night,zero,Late_Night,Delhi,Economy,2.17,27,2339
47981,Indigo,6E-2047,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,27,2339
47982,GO_FIRST,G8-319,Mumbai,Morning,zero,Afternoon,Delhi,Economy,2.25,27,2339
47983,GO_FIRST,G8-321,Mumbai,Afternoon,zero,Afternoon,Delhi,Economy,2.25,27,2339
47984,GO_FIRST,G8-391,Mumbai,Afternoon,zero,Afternoon,Delhi,Economy,2.25,27,2339
47985,GO_FIRST,G8-322,Mumbai,Night,zero,Night,Delhi,Economy,2.25,27,2339
47986,GO_FIRST,G8-2508,Mumbai,Night,zero,Late_Night,Delhi,Economy,2.25,27,2339
47987,AirAsia,I5-631,Mumbai,Morning,one,Afternoon,Delhi,Economy,5.75,27,2336
47988,AirAsia,I5-1569,Mumbai,Night,one,Late_Night,Delhi,Economy,6.0,27,2336
47989,AirAsia,I5-620,Mumbai,Early_Morning,one,Morning,Delhi,Economy,6.17,27,2336
47990,AirAsia,I5-678,Mumbai,Evening,one,Late_Night,Delhi,Economy,6.67,27,2336
47991,AirAsia,I5-336,Mumbai,Night,one,Late_Night,Delhi,Economy,7.17,27,2336
47992,AirAsia,I5-631,Mumbai,Morning,one,Evening,Delhi,Economy,8.0,27,2336
47993,AirAsia,I5-942,Mumbai,Afternoon,one,Night,Delhi,Economy,9.17,27,2336
47994,AirAsia,I5-471,Mumbai,Night,one,Morning,Delhi,Economy,11.33,27,2336
47995,AirAsia,I5-1569,Mumbai,Night,one,Morning,Delhi,Economy,11.58,27,2336
47996,AirAsia,I5-631,Mumbai,Morning,one,Evening,Delhi,Economy,11.75,27,2336
47997,AirAsia,I5-942,Mumbai,Afternoon,one,Late_Night,Delhi,Economy,12.25,27,2336
47998,AirAsia,I5-336,Mumbai,Night,one,Morning,Delhi,Economy,12.75,27,2336
47999,AirAsia,I5-942,Mumbai,Afternoon,one,Late_Night,Delhi,Economy,14.25,27,2336
48000,AirAsia,I5-620,Mumbai,Early_Morning,one,Evening,Delhi,Economy,14.58,27,2336
48001,Indigo,6E-6234,Mumbai,Afternoon,one,Evening,Delhi,Economy,3.83,27,2339
48002,Indigo,6E-6222,Mumbai,Morning,one,Afternoon,Delhi,Economy,4.25,27,2339
48003,Indigo,6E-5372,Mumbai,Early_Morning,one,Morning,Delhi,Economy,4.33,27,2339
48004,Indigo,6E-5382,Mumbai,Evening,one,Night,Delhi,Economy,5.83,27,2339
48005,Indigo,6E-176,Mumbai,Afternoon,one,Night,Delhi,Economy,6.25,27,2339
48006,Indigo,6E-5376,Mumbai,Late_Night,one,Early_Morning,Delhi,Economy,7.17,27,2339
48007,Indigo,6E-939,Mumbai,Morning,one,Evening,Delhi,Economy,7.83,27,2339
48008,Indigo,6E-6222,Mumbai,Morning,one,Evening,Delhi,Economy,8.17,27,2339
48009,Indigo,6E-5376,Mumbai,Late_Night,one,Morning,Delhi,Economy,8.83,27,2339
48010,Indigo,6E-6182,Mumbai,Early_Morning,one,Evening,Delhi,Economy,9.42,27,2339
48011,Indigo,6E-574,Mumbai,Evening,zero,Night,Delhi,Economy,1.83,27,2738
48012,Indigo,6E-168,Mumbai,Morning,zero,Afternoon,Delhi,Economy,2.25,27,2738
48013,Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,27,2464
48014,Air_India,AI-809,Mumbai,Morning,zero,Afternoon,Delhi,Economy,2.25,27,2464
48015,Air_India,AI-687,Mumbai,Afternoon,zero,Evening,Delhi,Economy,2.25,27,2464
48016,Air_India,AI-888,Mumbai,Evening,zero,Night,Delhi,Economy,2.25,27,2464
48017,Air_India,AI-867,Mumbai,Night,zero,Night,Delhi,Economy,2.25,27,2464
48018,Air_India,AI-660,Mumbai,Evening,zero,Night,Delhi,Economy,2.42,27,2464
48019,Air_India,AI-635,Mumbai,Early_Morning,one,Morning,Delhi,Economy,3.67,27,2464
48020,Air_India,AI-442,Mumbai,Afternoon,one,Evening,Delhi,Economy,3.75,27,2464
48021,SpiceJet,SG-8710,Mumbai,Night,zero,Night,Delhi,Economy,2.0,27,2614
48022,SpiceJet,SG-8152,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,27,2614
48023,SpiceJet,SG-8702,Mumbai,Morning,zero,Afternoon,Delhi,Economy,2.25,27,2614
48024,SpiceJet,SG-8158,Mumbai,Evening,zero,Night,Delhi,Economy,2.42,27,2614
48025,Vistara,UK-930,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,27,3024
48026,Vistara,UK-910,Mumbai,Evening,zero,Evening,Delhi,Economy,2.17,27,3024
48027,Indigo,6E-154,Mumbai,Late_Night,zero,Early_Morning,Delhi,Economy,2.08,27,2738
48028,Indigo,6E-416,Mumbai,Evening,zero,Evening,Delhi,Economy,2.08,27,2738
48029,Indigo,6E-248,Mumbai,Night,zero,Late_Night,Delhi,Economy,2.08,27,2738
48030,Indigo,6E-5017,Mumbai,Morning,zero,Afternoon,Delhi,Economy,2.17,27,2738
48031,Indigo,6E-2077,Mumbai,Afternoon,zero,Afternoon,Delhi,Economy,2.17,27,2738
48032,Indigo,6E-945,Mumbai,Afternoon,zero,Evening,Delhi,Economy,2.17,27,2738
48033,GO_FIRST,G8-327,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,27,2748
